product_name,ingredient_list,cluster,x,y
European Formula Shower Gel- Strawberry (สูตรเก่าก่อนปรับ),"ci 14720, citric acid, cocamide dea, cocamidopropyl betaine, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, potassium cocoyl glycinate (and) potassium cocoate (and) aqua, sodium chloride, sodium laureth sulfate, sorbitol, lecithin, tocopheryl acetate (vitamin e), glyceryl linoleate (vitamin f), glyceryl linolenate, retinyl plamitate (vitamin a), sodium ascorbyl",3,1.9780618,0.83147115
European Formula Shower Gel- Tamarind,"ci 42090, citric acid, cocamide dea, cocamidopropyl betaine, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, potassium cocoyl glycinate (and) potassium cocoate (and) aqua, sodium chloride, sodium laureth sulfate, sorbitol, lecithin, tocopheryl acetate (vitamin e), glyceryl linoleate (vitamin f), glyceryl linolenate, retinyl plamitate (vitamin a), sodium ascorbyl , tamarindus indica (tamarind) fruit extract",3,1.9802605,0.8104487
European Formula Shower Gel- Tamarind (23.3.21ปรับสูตรเนื่องจากขุ่น),"ci 42090, citric acid, cocamide dea, cocamidopropyl betaine, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, potassium cocoyl glycinate (and) potassium cocoate (and) aqua, sodium chloride, sodium laureth sulfate, sorbitol, lecithin, tocopheryl acetate (vitamin e), glyceryl linoleate (vitamin f), glyceryl linolenate, retinyl plamitate (vitamin a), sodium ascorbyl , tamarindus indica (tamarind) fruit extract",3,1.9762615,0.80736786
European Formula Men Whitening Face Wash,"acrylate copolymer, ci 77266, deionized water, fragrance, glycerin, glyceryl stearate, glycol distearate, lauric acid, myristic acid, phenoxyethanol, ethyl paraben, methyl paraben, propyl paraben, potassium hydroxide, stearic acid",7,-4.159308,7.290685
Excel Powder Massage Spray,"deionized water, ethanol, menthol, methylchloroisothiazolinone / methylisothiazolinone, methylsalicylate",1,11.424936,1.1022483
Excel Power Muscular Pain Relief Hot Massage Liquid,"camphor, ethanol, fragrance, glycerin, menthol, phenoxyethanol (and) ethylparaben (and) methylparaben (and) propylparaben, propylene glycol",1,11.240423,1.2620133
Excel power Hot Analgesic Cream,"acrylates/c10-30 alkyl acrylate crosspolymer, cetearyl alcohol, cyclopentasiloxane, dimethiconol, deionized water, disodium edta, glycerin, glyceryl stearate, sorbitan oleate, stearic acid, ceteareth-25, c9-15 alkyl phosphate, mineral oil, petrolatum, phenoxyrthanol, ethylhexylglycerin, stearic acid, titanium dioxide, triethanolamine",6,18.8539,8.054122
Exclusive Soap 180g,"ci 26100, ci 45100, deionized water, ethylhexyl methoxycinnamate (and) butyl methoxydibenzoylmethane (and) ppg-26-buteth-26 (and) ethylhexyl salicylate (and) peg-40 hydrogenated castor oil, fragrance, glycerin, prunus amygdalus dulcis (sweet almond) oil, sodium lauryl sulfate, sodium palmate, sodium palm kernelate",2,8.076464,0.7672337
Express Whitening Lotion,"carbomer, cetyl alcohol, cyclomethicone, deionize  water, disodium edta, fragrance, glycerin, glyceryl monostearate, glyceryl stearate (and) sorbitan monoleate (and) stearic acid (and) fatty alcohol polyoxyethylene ether, mineral oil, niacinamide (vitamin b3), phenoxyethanol& ethylhexylglycerin, polyacrylate-13 (and) polyisobutene (and) polysorbate 20, propylene glycol, shea butter, stearyl alcohol, sunflower oil, titanium dioxide, tranexamic acid",5,15.428897,6.795776
Extra Hot Massage Cream,"acrylates/c10-30 alkyl acrylate crosspolymer, cetearyl alcohol, cyclopentasiloxane, dimethiconol, deionized water, disodium edta, glycerin, glyceryl stearate, sorbitan oleate, stearic acid, ceteareth-25, c9-15 alkyl phosphate, mineral oil, petrolatum, phenoxyrthanol, ethylhexulglycerin, stearic acid, titanium dioxide, triethanolamine",6,19.119759,8.182781
Extra Strength Anti Firzz Hair Serum 100 ml.,"argania spinosa kernel oil, capric/ caprylic triglyceride, cyclopentasiloxane, cyclopentasiloxane (and) cyclotetrasiloxane (and) dimethiconol, cyclopentasiloxane, dimethiconol, dimethicone, isohexadecane, fragrance, mineral oil, olea europaea (olive) oil, prunus amygdalus dulcis (sweet almond) oil, tocopheryl acetate",4,13.008734,5.504923
Eye Cream 50 g,"acrylates/c10-30 alkyl acrylate crosspolymer, aqua, butylene glycol, hexapeptide-33, cetyl alcohol, cyclopentasiloxane, deionized water, disodium edta, fragrance, glyceryl monostearate, glyceryl stearate (and) sorbitan monoleate (and) stearic acid (and) fatty alcohol polyoxyethylene ether, isopropyl myristate, niacinamide, phenoxyethanol, ethylhexylglycerin, polyacrylate-13 (and) polyisobutene (and) polysorbate 20, polysorbate 60, propylene glycol, simmondsia chinensis (jojoba) seed oil, stearyl alcohol, tocopheryl acetate",5,15.790133,7.056264
Eye Zone Repair Gel 30 ml,"acrylates/c10-30 alkyl acrylate crosspolymer, benzyl alcohol (and) ethylhexylglycerin (and) tocopherol, deionized water, disodium edta, fragrance, methyl propanediol, polysorbate 20, water (and) prunus persica (peach) resin extract (and) ethylhexylglycerin, water, 1,2 hexanediol, sodium hyaluronate, water, butylene glycol, sophora flavescens root extract, glycyrrhiza inflata root extract, scutellaria baicalensis root extract",5,13.380869,7.9503293
FACE&BODY SUNBLOCK & WHITENING LOTION SPF40,"carbomer, cyclopentasiloxane (and) cyclotetrasiloxane (and) dimethiconol, deionized water, disodium edta, fragrance, glycerin, glyceryl stearate (and) sorbitan monoleate (and) stearic acid (and) fatty alcohol polyoxyethylene ether, mineral oil, peg-100 stearate & glyceryl monostearate, petrolatum, phenoxyeyhanol & ethylhexylglycerin, stearic acid, stearyl alcohol, titanium dioxide, tocopheryl acetate, triethanolamine",6,16.4231,7.038266
FEET&HEEL BLAM,"fragrance, petrolatum",5,9.819741,5.4352384
Face & Body Scrub- Apricot,"acrylate copolymer, ci 15985, ci 16035, cocamidopropyl betaine, deionized water, fragrance, methylchloroisothiazolinone / methylisothiazolinone, polyethylene scrub bead, polysorbate 20, sodium laureth sulfate, triethanolamine",9,5.4169893,-3.4933884
Face & Body Scrub- Cucumber,"acrylate copolymer, ci 10020, cocamidopropyl betaine, deionized water, fragrance, hydrated silica, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium laureth sulfate, triethanolamine",9,4.8737507,-3.6825762
Face & Body Scrub- Gold,"acrylate copolymer, ci 15985, ci 19140, cocamidopropyl betaine, deionized water, fragrance, methylchloroisothiazolinone / methylisothiazolinone, polyethylene scrub bead, polysorbate 20, sodium laureth sulfate, triethanolamine",9,5.4388285,-3.485714
Face & Body Scrub- Honey Gold,"acrylate copolymer, ci 15985, ci 19140, cocamidopropyl betaine, deionized water, fragrance, methylchloroisothiazolinone / methylisothiazolinone, mica, polyethylene scrub bead, polysorbate 20, sodium laureth sulfate, triethanolamine",9,5.4501348,-3.4839396
Face & Body Scrub- Papaya,"acrylate copolymer, ci 15985, ci 19140, cocamidopropyl betaine, deionized water, fragrance, methylchloroisothiazolinone / methylisothiazolinone, polyethylene scrub bead, polysorbate 20, sodium laureth sulfate, triethanolamine",9,5.4473066,-3.4854288
Face & Body Scrub- Pomegranate,"acrylate copolymer, ci 15985, cocamidopropyl betaine, deionized water, fragrance, methylchloroisothiazolinone / methylisothiazolinone, polyethylene scrub bead, polysorbate 20, sodium laureth sulfate, triethanolamine",9,5.459451,-3.4701045
Face & Body Scrub- Shea butter,"acrylate copolymer, ci 15985, cocamidopropyl betaine, deionized water, fragrance, methylchloroisothiazolinone / methylisothiazolinone, polyethylene scrub bead, polysorbate 20, sodium laureth sulfate, triethanolamine",9,5.4827914,-3.4427874
Face & Body Scrub- Strawberry,"acrylate copolymer, ci 14720, ci 16035, cocamidopropyl betaine, deionized water, fragrance, hydrated silica, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium laureth sulfate, triethanolamine",9,4.9585943,-3.639564
Face Lifting Cream 50 ml.,"cyclomethicone, cynara scolymus (artichoke) leaf extract, deionized water, disodium edta, fragrance, glycine soja (soybean) protein, methyl propanediol, mineral oil, phenoxyethanol, ethylhexylglycerin, polyacrylate-13 (and) polyisobutene (and) polysorbate 20, water (and) prunus persica (peach) resin extract (and) ethylhexylglycerin, water, butylene glycol, sophora flavescens root extract, glycyrrhiza inflata root extract, scutellaria baicalensis root extract",5,13.462555,8.019665
Face Wash Aloe Vera,"ci 10020, citric acid, cocamidopropyl betaine, deionized water, disodium cocoyl glutamate, fragrance, glycerin, glyceryl stearate (and) peg-100 stearate, glycol distearate, lauric acid, myristic acid, palmitic acid, phenoxyethanol, methylparaben, ethyl paraben, propyl paraben, potassium hydroxide, stearic acid",7,-4.3397856,7.128033
Face Wash- Lemon,"citric acid, cocamide dea, cocamidopropyl betaine, colorant, deionized water, disodium edta, fragrance, lactobacillus/lemon peel ferment extract & butylene glycol , methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, potassium cocoyl glycinate (and) potassium cocoate (and) aqua, propylene glycol, sodium chloride, sodium laureth sulfate, styrene / butadiene polymer , water, glycerin, sorbitol, lecithin, tocopheryl acetate, glyceryl linoleate, glyceryl linolenate, retinyl palmitate, sodium ascorbyl phosphate, xanthan gum",3,2.2218971,0.7497919
Face Wash- Milk& Honey,"citric acid, cocamide dea, cocamidopropyl betaine, deionized water, disodium edta, fragrance, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, potassium cocoyl glycinate (and) potassium cocoate (and) aqua, propylene glycol, sodium chloride, sodium laureth sulfate, styrene / butadiene polymer",3,3.3005872,0.38756153
Face Wash- Papaya,"carica papaya (papaya) fruit extract, citric acid, cocamide dea, cocamidopropyl betaine, deionized water, disodium edta, fragrance, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, potassium cocoyl glycinate (and) potassium cocoate (and) aqua, propylene glycol, sodium chloride, sodium laureth sulfate, styrene / butadiene polymer , water, glycerin, sorbitol, lecithin, tocopheryl acetate, glyceryl linoleate, glyceryl linolenate, retinyl palmitate, sodium ascorbyl phosphate, xanthan gum",3,2.183564,0.7918538
Face Wash- Turmeric,"benzyl alcohol, ethylhexylglycerin, tocopheryl acetate , citric acid, cocamide dea, cocamidopropyl betaine, curcuma longa (turmeric) root extract, deionized water, disodium edta, fragrance, polyquaternium 7, polysorbate 20, potassium cocoyl glycinate (and) potassium cocoate (and) aqua, propylene glycol, sodium chloride, sodium laureth sulfate, styrene / butadiene polymer , water, glycerin, sorbitol, lecithin, tocopheryl acetate, glyceryl linoleate, glyceryl linolenate, retinyl palmitate, sodium ascorbyl phosphate, xanthan gum",3,2.3337235,0.7544874
Face wash- Gold cavier,"acrylates copolymer, aqua, cocamidopropyl betaine, disodium edta, fragrance, glycerine, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, potassium cocoyl glycinate (and) potassium cocoate (and) aqua, sodium leureth sulfate , triethanolanide 99.5%",9,1.9700521,2.8241696
Face& Body Scrub-Apricot,"ci 19140, cross-linked acrylate copolymer, deionized water, disodium edta, fragrance, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium laureth sulfate, triethanolamine",9,3.6645706,-3.1401625
Face& Body Scrub-Charcoal,"cross-linked acrylate copolymer, deionized water, disodium edta, fragrance, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium laureth sulfate, triethanolamine",9,3.6655161,-3.1335137
Face& Body Scrub-Cucumber,"colorant, cross-linked acrylate copolymer, deionized water, disodium edta, fragrance, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium laureth sulfate, triethanolamine",9,3.668033,-3.1272175
Face& Body Scrub-Kiwi,"colorant, cross-linked acrylate copolymer, deionized water, disodium edta, fragrance, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium laureth sulfate, triethanolamine",9,3.6763394,-3.1200464
Face& Body Scrub-Orange,"colorant, cross-linked acrylate copolymer, deionized water, disodium edta, fragrance, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium laureth sulfate, triethanolamine",9,3.690211,-3.1086304
Face& Body Scrub-Papaya,"ci 19140, cross-linked acrylate copolymer, deionized water, disodium edta, fragrance, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium laureth sulfate, triethanolamine",9,3.664922,-3.1379015
Face& Body Scrub-Strawberry,"colorant, cross-linked acrylate copolymer, deionized water, disodium edta, fragrance, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, sodium laureth sulfate, triethanolamine",9,3.6908681,-3.1059906
Facial Cleanser 225 ml- Cucumber,"ci 15985, deionized water, disodium edta, fragrance, glycerin, methyl chloro isothiazolinone, methyl isothiazolinone, peg-40 hydrogenated castor oil, peg-6 caprylic/capric glycerides, poloxamer 184, water (and) butylene glycol (and) hydrolyzed royal jelly protein",5,5.803956,4.9391947
Facial Cleanser 225 ml- Lemon,"ci 19140, deionized water, disodium edta, fragrance, glycerin, methyl chloro isothiazolinone, methyl isothiazolinone, peg-40 hydrogenated castor oil, peg-6 caprylic/capric glycerides, poloxamer 184, water (and) butylene glycol (and) hydrolyzed royal jelly protein",5,5.8099136,4.8927026
Facial Cleanser 225 ml- Papaya,"ci 15985, deionized water, disodium edta, fragrance, glycerin, methyl chloro isothiazolinone, methyl isothiazolinone, peg-40 hydrogenated castor oil, peg-6 caprylic/capric glycerides, poloxamer 184, water (and) butylene glycol (and) hydrolyzed royal jelly protein",5,5.8122478,4.9407134
Facial Cleanser 225 ml- Rose,"ci 15985, deionized water, disodium edta, fragrance, glycerin, methyl chloro isothiazolinone, methyl isothiazolinone, peg-40 hydrogenated castor oil, peg-6 caprylic/capric glycerides, poloxamer 184, water (and) butylene glycol (and) hydrolyzed royal jelly protein",5,5.7942634,4.9426794
Facial Cleanser Aloe vera,"benzyl alcohol, ethylhexylglycerin, tocopherol, deionized water, disodium cocoamphodiacetate, disodium edta, fragrance, glycerin, peg-4 0 hydrogenated castor oil, poloxamer 184,  aloe barbadensis leaf extract",5,6.564473,4.2589316
Facial Cleanser Avocado,"benzyl alcohol, ethylhexylglycerin, tocopherol, deionized water, disodium cocoamphodiacetate, disodium edta, glycerin, peg-4 0 hydrogenated castor oil, persea gratissima (avocado) oil, poloxamer 184",5,6.573446,4.324828
Facial Cleanser Pink,"benzyl alcohol, ethylhexylglycerin, tocopherol, deionized water, disodium cocoamphodiacetate, disodium edta, glycerin, poloxamer 184",5,6.643878,4.3579845
Facial Cleanser with Beads,"acrylate copolymer, deionized water, disodium edta, fragrance, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, silica, sodium laureth sulfate, triethanolamine, walnut scrub",9,5.4493904,-3.4650965
Facial Cleanser- Aloe Vera,"aloe barbadensis leaf extract, aloe barbadensis leaf extract, aloe barbadensis leaf juice, benzyl alcohol, ethylhexylglycerin, tocopherol, ci 10020, carbomer, cetearyl alcohol, cyclopentasiloxane,  cyclotetrasiloxane, dimethicone, deionized water, disodium cocoamphodiacetate, disodium edta, fragrance, glycerin, glyceryl stearate, sorbitan oleate, stearic acid, ceteareth-25, c9-15 alkyl phosphate, mineral oil, peg-40 hydrogenated castor oil, petrolatum, phenoxyethanol, ethylhexylglycerin, poloxamer 184, propylene glycol, stearic acid, titanium dioxide, tocopheryl acetate, triethanolamine",6,18.377937,8.182267
